,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
sim_72,74.59714285714286,98.35683967142857,108.23802508126597,114.37351780331727,120.02375735736618,125.71228897703227,132.49862863465944,138.82538891426236,113.22052431544897,126.05253516364182,134.72222779885766,139.11621980954558,146.11388047418893,154.32293949793385,161.76829221912868,170.431783170486,178.24136673281774,187.40445167154525,197.30055199426397,207.7775701023608,220.47442589089871,229.62110468754943,239.56517133435383,254.29970223580477,265.64327934093717,282.700072782391,298.2996888631476,311.06871699346084,328.7397997658646,344.8115008396977,363.31481862919395,381.4810601814953,398.82857063751976,418.9737850946369,440.6790769745996,463.64472476747994,490.66282718662535,505.6553519969773,525.9077565905196,550.1583685643548,580.778425872968,605.0068616852765,633.3061557927089,662.5733526668175,695.9984536413025,734.6080321092069,783.5003805955951,815.0927011638976,834.3430231322361,880.44528790505,916.045522598432,816.9384416849216,920.4588911745889,966.4412040833913,1013.4000207985614,1072.0475665892063,1129.1299900938325,1133.0191026666562,1200.8824104479545,1267.7008086444798,1325.249084221721,1382.5588936531176,1363.6669914298682,1471.0420890225996,1506.5278145771738,1487.1203780768292,1453.8142419687763,1536.7770218993355,1621.108661069409,1705.5485124351267,1788.969414404442,1833.236020746385,1927.3627076486484,2026.8801486025154,2106.3077306880755,2206.736011117745,2324.378849352075,2422.504689412494,2548.719912364126,2673.6131684996344,2809.6670967775553
sim_73,74.3,98.24458949999999,103.97781672706428,112.1084768815268,118.74693995343783,123.70031064441503,127.28576418696866,118.54606328495308,127.42772103314661,134.37990992483347,142.04638978418734,149.4521253688581,157.42509449480963,166.48330943002188,176.6506301340753,186.0286875430066,194.81806133424232,204.8824933198347,217.1091758078295,226.22080594402442,237.94314728593312,249.96924234375888,263.02581254235906,276.8671473310839,274.38442027328745,293.0445274991607,310.31206155765466,324.40491841711446,340.6495724384184,356.0219370219669,371.96652605429597,370.8925609145686,392.95293703345004,414.2419149008845,414.69084016431077,442.7240468960034,469.35038015111786,465.84020908605396,494.177235245152,522.1367233457864,545.2110746658781,572.4698282655153,605.9070127936493,562.4783693709671,576.8584632618174,599.1474814443742,632.3115310345995,670.5108886256484,698.582259272404,735.8513678782979,771.6228450704805,812.8148320943972,863.2720372849253,897.0550092074194,944.6679290406589,999.1591165193477,1041.779757027161,1097.6281053532148,1154.546308105813,1203.0199537410938,1262.1481935116226,1348.4725963838712,1403.1954428880483,1422.889021746053,1496.3897510535282,1568.1797172830363,1647.6644180222108,1736.244774802773,1823.1462517294221,1916.5065453931418,2022.795240081269,2114.656577730999,2197.2970167553813,2303.459272681057,2427.217218988574,2547.1950448822936,2659.7519423155677,2697.6123396628145,2755.535425270693,2878.4650033151283,3013.4247148171835
sim_74,74.67142857142856,99.82301384285715,107.17754891092444,112.75138821655122,117.40738981040056,122.7285351400194,128.88686543700925,133.86428086111073,140.12382159877535,146.75379287221241,154.02086128335878,162.1697176334254,172.58125765526958,177.60616999314425,184.26636599368808,193.35045454451802,203.77160913023494,216.45515908148116,226.20078975002514,237.71176958711868,250.16239443173265,267.0269937373847,279.53069739689926,294.13899833958595,308.3000615008716,322.2936067442352,338.6155386124732,356.219293630097,375.3499772946859,394.66148844207805,416.45211354610274,437.37034093421073,461.35287496672953,472.52286687976846,493.4405145688389,517.4526869047409,544.3529979453265,572.3018791041992,610.514815765404,636.4942342061706,675.5745571159943,676.1963195861363,723.1498645002066,752.8533645176353,789.7704960320541,831.2682714116926,873.4591920792375,918.4838040328256,961.9409120325718,1008.016784853108,1005.0949114132629,1040.7088387712447,1087.4307693042526,1142.5990901644448,1200.5989429903739,852.2335800436169,1038.6298673559777,1131.512392985936,1200.8163901551118,1256.6655773229306,1320.1694791301702,1397.185361792365,1468.595269611472,1529.105088622415,1602.986680471706,1684.3739082422476,1781.3520489890548,1738.6396200838703,1864.7520746600499,1971.0021954295844,2075.4699853286747,2169.1604379232876,2291.5293414486296,2405.2098634687068,2537.8635915406117,2655.285653037508,2788.495836630967,2931.237888054973,3122.9134292730505,3277.8059388943425,3438.0468019712525
sim_75,72.39999999999999,95.55178599999999,106.96040400815218,112.75013325164338,118.0237020038634,123.54135792355596,129.39520840838662,135.69991755023534,142.04539123017994,149.14490596710166,157.01787115005314,165.4080192096417,174.2605269952904,183.57677919562227,193.37446577287912,204.24113148564615,213.65394834644277,226.37558945728688,239.74777730861928,243.87658933805227,253.95602574478218,253.26082554033914,255.4404702904578,265.36645730933094,278.59443002657554,293.0874967142154,308.2604418797994,324.4002299441875,341.42133210155487,365.1849456430663,380.38189172487466,400.1049642305901,421.76402935855265,442.47448855497976,465.21939751559125,489.40059640006075,514.8986635073675,541.7281617440344,569.9429413541025,599.6102209923699,634.3830554109204,631.1689333256913,614.3003491209704,651.4628801438434,690.4552272854057,731.3649776776774,768.9672230864438,804.0149074510865,847.164774341904,901.4874164501645,941.6074662595325,986.1817409192025,1012.4005238819987,1046.6296523008707,1105.2021759849554,1154.7354735251245,1212.3699672331643,1292.6735549873583,1349.1300918790566,1430.2273687390916,1454.972202120593,1436.6405855204514,1479.3791729431662,1547.1523656527397,1624.691581747612,1696.884356117289,1780.3007871890322,1871.0559223686387,1967.3167726118022,2089.303774804451,2183.253865515967,2295.1811239949952,2394.811302343029,2517.4434580585253,2641.648564902229,2756.503754126025,2934.2113522995305,3056.0406202691047,3203.0171979396164,3359.038820445348,3517.2551413713118
sim_76,74.3,98.24458949999999,108.49676302721751,115.14327920252614,120.96428724165324,126.73134862317536,133.02666946017453,138.96769515577608,145.8806974712184,154.99863602257966,161.8358565157082,170.35228199900726,180.90797449237988,189.3378999865251,200.04873790922966,207.25857012954012,217.3068272237953,228.5737285378407,243.96483490082755,255.93404050084843,268.6325998240535,282.94513399212167,296.90946265792417,313.9357914760368,329.2499987955926,346.72527163341863,368.04076316640123,382.051476478278,400.67891812118296,421.26323649963547,445.5519298855239,467.1982826768158,491.1355893105484,519.5519445969462,541.134540632911,563.8584204432271,591.3874069596023,622.8620753051337,586.8420357204101,589.8252123195775,614.2412846472693,647.1254921214891,683.6855442283825,713.690113515491,749.2342014756701,788.8839221258227,828.9030907241114,880.1237568934712,919.9631359199295,959.8077846437106,1006.8191323919095,1066.461001248077,1115.9044074726482,1176.4606264590834,1071.0924486942654,1170.7226239041777,1243.439697710423,1307.5222196831944,1369.6334708634922,1438.9170723003926,1518.768662329285,1611.320176301555,1691.0048992817874,1768.0354624994143,1877.696298682982,1976.3141348227834,2070.9370230834247,2168.140013048829,2283.851290920852,2396.546765893237,2532.3930503327097,2653.4083092847245,2787.5875475144157,2964.1199012990155,3074.1162497451423,3244.1893866105233,3435.558079828657,3576.7239463037195,3751.1536610233147,3949.426222989615,4146.94474105915
sim_77,74.56742857142856,98.34561465428573,109.45211673606929,115.60463911606706,120.49376241893954,126.62880238676317,132.0524880891153,138.0538846741486,145.4942738123371,152.30124808083093,160.8317795953134,168.9621951249454,177.87210448860262,188.892320405823,196.66931269589918,206.3998429811163,219.26266225113636,229.43063668696306,210.58822011702193,211.3865670366309,218.01296266693572,226.75905380691938,237.8742106670922,250.5836380288947,264.24832071918274,277.61351221312736,293.7237744040182,308.04172519984536,323.0612267996746,338.39121159906813,357.75248151421636,379.2191275625167,395.8265178941992,419.71515462355916,441.0125736376962,461.6539980891887,485.09400430229914,510.21717983434786,536.7637330717123,565.8841686193323,587.0029818321983,614.9179005907848,630.2016122504232,657.1449337612614,689.6956535071654,725.0814396133292,762.6063138469257,782.2689756856018,823.7575229413893,859.2259841825158,895.9612982716321,939.7304075342125,987.6821416631219,1040.9674852411486,1093.2303046957866,1162.4679724674113,1217.1132114566453,1275.2794158721088,1339.9044711082822,1410.9229766713192,1482.315150686811,1558.4835759484386,1649.9602715783753,1730.2682211202923,1815.8003529047808,1927.1480739012584,2017.694603789229,2139.8049468114646,2232.2392445016785,2345.6222972902865,2463.1132391939786,2589.1786729499895,2712.552825976981,2840.664373497604,2996.0070549207467,3141.385225781855,3348.0322204029635,3488.09244738452,3679.8292859664452,3861.576343311096,4050.117601573027
sim_78,74.66571428571427,98.2942713925714,105.01574477482365,109.16067467763352,114.9281047121581,119.49961353026629,124.86224387353212,130.62026302975113,136.67257423218248,143.7777193375565,153.11052807165524,160.2048934331832,168.4887135513816,177.94014667970953,174.15633173944212,183.25765067482143,192.60543460479047,202.5102899951422,213.18407186754177,225.9563282597577,231.36498364422886,241.20755622647454,257.3938257534475,270.6057223925194,282.35584299318316,299.03022457758874,312.8991359545168,328.83477802806294,345.9621782261226,363.798986802995,383.1071563132148,403.1994519061109,297.4751115620634,341.09034545033956,366.6787852456815,388.00840898644265,413.51720558179215,436.4200290577461,456.57930519336185,479.65526538826043,505.0172146905322,537.0336453462132,559.9893591856667,583.9906647090611,612.6278065089223,646.604949211262,678.3351052021678,713.0600588348358,754.3204987620782,790.4864632333743,844.3508399098537,881.583076041906,934.8867800757166,976.0831213968163,1025.3338970150407,1075.4495818232012,1130.296508491343,1188.5564012772613,1253.5411068372268,1324.6361905478602,1377.6456508172573,1460.2638217317935,1525.3004604499652,1599.7484964159173,1679.7777881634029,1745.196758940454,1828.42971671153,1670.8952362630382,1685.6716945626424,1725.1230549013658,1806.8413719422165,1892.9723802231656,1988.7131697189425,2090.802280437877,2198.5332756494518,2257.7706742856767,2351.5942350170662,2466.658053052566,2592.153793708733,2736.42567544398,2885.4637983073662
sim_79,74.87942857142856,98.76630257314285,108.7335014401533,116.24839599517539,121.42520183576428,126.2912988903621,132.3119979644614,138.15401282109121,141.79857033902158,148.02441209327088,155.55721416407806,164.25820917681608,171.99820937338256,180.90841234118696,190.48919807159868,200.62109219875907,212.89473973946428,223.11929905775105,235.58182238930812,249.7415401142256,262.3977653065841,273.5557036442088,289.3049590719998,300.70550491178017,315.302259644958,330.16239408090604,347.2689225025283,369.4759775209313,385.077449256995,407.32098777403957,426.87607500041713,449.83667308127565,471.86632563391754,496.08850756283783,521.8477678055261,549.0118753727439,579.1458954482644,608.6944658001888,645.9704138794721,670.8713800098858,712.1908486672885,742.1972726998691,778.8047151600153,813.4075775590481,857.734061805812,887.3604166295543,928.7598565908986,991.6969171707074,1026.787964356587,1075.5135043649097,1127.9811321639704,1193.4714717171555,1253.6950474184644,1319.1319083493674,1388.0088149604785,1463.3137055751085,1532.0387337120112,1618.478493569191,1697.653442799182,1795.853770109096,1878.2618215718746,1972.3775953801453,2073.38776844993,1771.607217381391,1847.8013285271263,1938.984570775007,1987.1414143275265,2071.4993786383648,2173.383388941197,2284.1339053406723,2401.577409869031,2525.33491657869,2669.9280932161164,2779.766571598409,2913.813649720032,3061.469867719688,3237.4755696032344,3391.4041639933166,3569.59132480725,3747.84661306832,3950.660229699228
sim_80,75.14685714285714,99.14002897405712,108.89298379731466,116.48449666249877,121.6069650958809,128.23381781284115,88.8325430906506,106.55950429962937,116.48056644733052,122.75111743913163,131.15728104014062,138.34443353724666,145.17218632052123,153.16218360610353,160.63222900051096,169.040616839946,174.76378943548343,174.5110645924041,182.6054256717643,192.19040482575036,203.24167922782163,208.06397634101577,216.19077221744135,211.25096277346447,225.1682941423153,239.7076861932617,251.22309737145534,265.9258270506547,271.9132501940721,283.5190045569598,297.70484363634813,313.5816955349191,330.99568733214295,347.4301721940587,357.89678393770686,365.49748303856813,380.3559078822322,397.664267269815,417.7547522525889,439.3987693911572,462.2989652689514,483.29758458490096,514.0137733658521,539.124880804354,569.3382078279619,596.2574761350819,625.6184814173954,660.5356620861352,688.0547452252591,703.2151532325541,728.000574334308,757.2488124239942,794.9487136392752,829.2437678705769,874.9340567143798,922.3800946064594,964.9016570245067,1013.4310845177308,1069.6619773463726,1140.6237544978385,1178.751503862742,1233.3045223921085,1316.7054761051888,1371.9450597773782,1442.129406846715,1502.1766513285068,1574.9360172277395,1654.9529315067966,1751.5641825668827,1834.1485561923173,1933.0443101161602,2027.9274156691104,2131.230514618093,2240.819825053969,2379.368494310625,2494.728153835897,2596.9140353438884,2754.679756404335,2873.7402088287845,3015.568698722247,3169.2687540690968
sim_81,74.56742857142856,92.40457971771428,99.67899108797613,104.80829661635741,109.86944134789874,115.03087714032324,120.17581150621021,127.01037909164917,131.9384517236561,138.2739457865637,144.61970645683505,152.02591478678028,150.9089164391675,162.80312887088283,171.1048951591284,182.6284272756755,192.49809771047205,201.05878858626204,211.289762132627,220.98404122476978,232.50090407377195,244.43682566063228,261.41830626124926,272.39319044914413,285.98180232012,300.8328445541559,321.7457066022506,335.1719212300979,351.8099335804009,369.9970097794555,387.4005030131176,406.3674382727297,424.5290479070877,415.5044157461513,445.97028406628704,471.6665015570561,496.9414959612716,523.0370000538119,555.6760351390774,552.4519638502487,569.3492020966123,595.7216465560994,621.3921070736044,652.2656362692884,685.7709437277786,721.2864454477348,758.7073427402504,792.928821692993,826.8267152185946,845.7559439651159,882.0228352414236,877.8769448721268,906.3919917097624,942.427050391942,995.9376412247009,1041.506451248633,1037.9208690703488,1077.7155761521965,1123.9152583668083,1187.2188015436325,1249.7439692748503,1312.8698269553774,1389.3027018046744,1460.3279506796541,1526.2991568311534,1602.539831814143,1684.592577198922,1771.3851333676303,1870.0692300716792,1961.6791279612328,2061.5658100271185,2167.569919135788,2279.295105878976,2396.8400537770303,2520.4502744381266,2660.4007702326157,2814.790679970684,2941.945330565817,3068.6276085905565,3249.624890482401,3402.7095443504495
sim_82,67.79657142857143,92.51343489599998,101.9333321996808,107.85353148838227,113.45539755862681,118.65054193795166,125.87316824017257,130.59032422038132,136.34312076576686,142.46289324624425,149.72462960230644,159.8279131538929,166.91817093331295,175.45109102833794,184.9877192585223,194.64726147266316,206.12302186168728,214.9205693460915,225.61598635006624,238.70167458951482,251.7860671361405,266.8372899979269,279.42461312286997,294.51869920442493,308.6516985540263,324.5053519937907,341.44763167150256,361.4115112801815,380.1847308138175,396.33120376120917,419.8792057838896,429.2800998945539,435.27466646438967,455.198397668352,472.584421671034,496.98434182506617,521.2925665486671,545.233313083079,571.7338453408603,600.9721845930296,633.3192632494656,667.9644722475972,706.1289045723613,733.9263997320663,764.5090724479137,801.7920901664688,843.8609162508526,886.670286097873,884.7843266808406,925.8792290903677,912.397622309126,952.3675804429768,987.1292518536875,1042.296161871436,1097.0716448168175,1153.6401868297748,1207.0810753379787,1288.7260058271145,1346.0118447366585,1408.077152171229,1495.6599790758428,1522.2760240397376,1584.0011067035525,1670.6451267511834,1753.9839824805706,1793.5020469312267,1868.5286034180742,1964.5659961310582,2065.9665162626693,1402.3161919545514,1690.4021049035962,1741.6411043698822,1802.793114061265,1840.001642543302,1916.0050325338825,2015.1129066963522,2128.30673504699,2227.087793277041,2338.9432619288045,2466.8924732082523,2590.349877779397
sim_83,75.71142857142857,98.77777781428571,108.7947747060636,115.38319116741653,122.18494147375759,127.34070033554582,133.11723240373726,139.65485119383592,145.8369233220201,153.32126130411643,161.9044723960094,170.73017581678005,175.15334569301564,173.8745535243684,169.3025246533131,180.7630336050541,189.0866136496633,199.9028096272638,209.6998677172133,220.6105232217801,232.2499747613794,244.53412046685224,255.83308786958412,272.5054765065113,284.18826126038977,299.0335005087814,313.06279063821364,328.2234686585192,346.43102016385257,363.6132555881271,386.13835913930484,403.7611982002593,424.16993025483606,447.1397225273382,470.46733093698083,491.18207398050197,518.3771330235616,544.1141836869043,571.1060595483352,602.2549316396357,632.748167791779,664.9686358467321,696.7156965283663,729.9466513839773,769.5534960459607,813.8440629554289,851.2993753549546,900.1526606640633,614.2119440816406,741.73158413839,809.266518605516,852.489506151042,903.4158208793617,950.0370764086417,921.7924452651098,964.2973235031012,1026.15606602575,1069.8974936029733,1122.6941773914455,1121.5388218080782,1163.2804967010304,1230.3405834267655,1294.0517362243731,1349.2148046339091,1414.8779276633206,1485.870003913644,1562.0552665198984,1642.5826224744087,1721.1138350598671,1823.1455281974308,1905.0846242881116,1983.629682214769,2084.095687371616,2186.663100948027,2283.208665514165,2413.9174153421786,2553.0294905985825,2525.3739777388682,2601.59532918756,2720.889773357089,2857.087280399999
sim_84,74.87942857142856,97.85200329428571,107.71717128268584,114.637530654197,120.21554380767802,125.05314097002766,131.3983632176436,136.9552864603245,143.14891172073055,150.53637473532294,158.5444835000538,167.03062702169615,175.97138873885766,186.3470215004973,196.14679346860117,206.06733366881946,215.5129968225,226.41741611207732,238.97002947152953,252.76430589927458,264.8646762541722,280.62926310512927,296.35380012528356,309.87267273721653,325.59425981117073,334.4033164456072,348.7907183398347,369.0284149286838,383.80949763956534,402.6526283133594,424.00147879320997,445.6463184601205,468.77967643701015,493.2059394166291,518.9167445318775,548.0736092479985,546.0001028275573,561.9030695222765,585.8089434577147,616.0137449947911,642.6851669895939,674.24851219664,714.811268478379,747.7252671465878,786.4367565854502,826.2085078537302,868.7719437479111,913.7295237799308,961.0555506469053,1014.7717666183825,1064.6612997191316,1126.4266601406225,1196.3290224231816,1250.142238832599,1312.4707577785136,1375.5967034245077,1464.5010322715382,1526.9558663888133,1602.2041940865638,1683.9574684971185,1757.7358895012344,1845.2025581451503,1950.9261864659125,2043.7061594255367,2146.98936548504,2266.3324682589378,2376.90102539027,2497.750502819329,2626.0784897535905,2761.3534291936026,2903.680610292851,3103.947737443942,3239.5630021975558,3368.6658675985445,3529.8980911068415,3757.544489526925,3961.822508710251,4126.472447050994,3294.083616377042,3715.7042416917484,3933.0478137405935
sim_85,75.26571428571428,98.60940255714284,109.90027491418479,115.76059984836972,120.67358681253201,126.24166144293793,131.93205699369082,138.00617692372745,144.58974976788141,154.35189272277302,160.90785714945935,165.13545562930975,172.34608810955427,181.61541862172558,191.54671346223233,194.61473376630394,204.25196373931425,216.32600325640283,215.5163682998508,224.8319958614951,234.175490512484,214.67583879350153,215.0006698899359,223.3698639356789,228.69915170568828,232.81934523968573,244.09906646282332,255.2102582179893,261.67058087179385,273.05083301210993,288.4275761848555,302.3259332759929,318.9083370206171,334.87382056329506,353.53812947029854,371.1400858744297,390.3265826604039,410.6866023472889,424.40375236275065,442.32793260109713,463.93263897432394,486.75926454594827,513.7483778058835,525.7984586566693,534.6432323338144,556.3543161352279,583.6343008849362,613.5417135377445,645.3239239432343,685.5286071146776,717.1587861272141,752.7956327122272,791.4263606342322,835.1047228057489,870.5967880829799,916.7608483299244,961.3084760617596,1016.1959988461148,1064.6140295683895,1129.6386762078378,1175.8885578818629,1243.6680124892227,1296.6233537804017,1360.5373364865602,1430.0031080702518,1512.2508184242024,1586.6738577796054,1665.5801068429582,1750.753956671105,1867.2195894887682,1945.833416985562,2075.125872962723,2158.1360605300038,2262.860365650638,2398.1649048510953,2540.7695233947456,2683.2576287428606,2799.473468781135,2936.162284800488,3077.4893899464782,3235.787792952443
sim_86,74.3,96.99036102857144,107.84897778328948,113.0655723783484,119.49118873260153,124.24157215056758,129.80446989514934,136.02932096969886,143.21285074735758,149.8778849344253,137.9668010250174,138.47438856081084,144.0433392938484,151.4794131097255,159.35100306251823,168.36030265917927,176.1661238919474,183.85281003549278,193.81668668112133,203.49135225337807,214.1952954599598,224.08160122061565,236.31318778460053,248.20050071743532,262.6476722474467,276.1867051752825,289.967369190222,306.77743379359043,322.71537130581294,338.6256155664913,360.7488299630557,376.4579166184348,395.88116805651083,415.96129017540164,437.53544592954677,449.0108969860878,469.77461340904784,492.30188485901317,517.4298522300915,545.0578869354043,573.6273374797963,603.2553683412854,634.146987884918,666.9820180299795,666.0114308636639,706.7618206143318,745.1549787707811,785.4718822086635,825.5611328805521,876.7739442519967,918.9968402737134,963.261360610908,1013.5991908137174,1064.9097449141987,1127.2688236537306,1177.2238516938894,1168.1597954031276,1208.0519220145222,1261.6553322117359,1325.4468812833936,1321.40098818937,1364.417398222853,1427.984866669684,1468.1947703775197,1528.8882141819272,1601.534100715724,1682.5098431575789,1768.9133123148836,1860.1076572592156,1951.0618803409898,2041.9820891734098,1632.8234544275365,1833.236888240737,1959.7976953890525,2081.5763802160077,2195.2344848565735,2299.000202882269,2399.3236937959446,2516.6551357714875,2650.642692584612,2772.7238988575104
sim_87,74.3742857142857,98.34831895142857,108.54103216213642,114.50463699261749,120.4514793095806,127.53117880874409,133.16426343052336,138.4054891603787,144.55411029230237,151.14774745029632,160.27274585821493,166.67074121929264,150.18047009526637,149.18450846749377,160.32007011874745,167.71484743025252,178.79426166489526,187.29651468104322,186.63440786351234,193.31987772405,201.37020030956003,212.9716000115534,225.95107150384052,236.3178418571325,248.87663978524517,260.8089366180869,278.6802053785858,294.9756590911504,311.45093183000574,324.67730489340425,339.6500448362239,357.3734315093383,373.27609852395017,383.59255723748583,237.49196023954357,305.60193941071225,336.95044044870855,349.9964468200983,367.80379150222615,366.2194752028652,388.350308248468,409.4880626729551,433.56112040142125,454.63802256503425,477.9423829784182,508.4488519961076,535.1952898462008,487.272903361264,487.2427581972298,504.9879008493171,527.940291885602,552.203128532153,583.1795592028495,613.5555310348032,643.7079890991806,599.158516013602,653.1012320545722,688.6283685930375,723.5687502386502,768.4209033433827,783.32286715471,817.1459279839582,860.7612769233648,901.355154901157,946.9579804555365,1005.561288119112,1043.636392010848,1086.4609900150372,1139.150051809771,1197.1160359600829,1258.769067190502,1323.786862805448,1393.2474241864325,1470.485941557783,1567.7419253721146,1481.5267916151388,1568.2492718892936,1666.2222953670152,1732.2302214526155,1839.1466910154218,1903.7774543523587
sim_88,68.95771428571427,94.25141093714286,105.06965474368559,110.98364419921916,116.22775458161814,121.68054509588032,127.36448180969703,133.29327005074424,139.47853262512822,146.7267364889905,154.55254277755625,163.14319018127048,170.607943291241,179.29151371552916,191.35401989877184,201.6781415634792,211.17863427060536,222.15031559018388,233.28202299238166,245.81788659454247,259.5130021145059,272.4719731439257,272.890711637169,281.97292835793974,298.0421197639027,311.3430065014109,327.0563762096283,344.0531985308739,362.0548415141469,381.0181952451926,400.9666485895048,424.32488757208705,447.2782730311974,468.5971473932044,493.15142773530147,518.2719306930895,545.1180123497097,579.1093852822623,611.2949529092508,638.5726421656996,670.077330860804,706.0084695127804,742.0368304674455,774.8290439229588,813.6198922272807,856.6356368439469,891.4534788955605,931.3422688242424,977.859198289754,1034.9633187159375,1094.2939048011203,1146.7803605992517,1212.797489590513,1270.8412168066384,1342.1456587638454,1407.743105042437,1482.901680465354,1564.0919765041099,1624.2817150716628,1702.5035949102707,1818.4396771689599,1879.7664217045099,1966.7572865957354,1959.7028550801576,2034.8364247258728,2107.812850543282,2243.004259764739,2331.411523917569,2444.156646836732,2582.0593356694153,2687.744804727652,2817.213753760987,2971.5326139566196,3116.216169465413,3311.9768487931383,3370.808134379627,3530.801619419891,3689.285233873221,3921.5736106215554,4060.1566816795366,4143.656513048339
sim_89,73.96742857142857,97.74533760011428,108.47841631850112,114.57404852990497,119.4221237766942,124.86165374455919,130.7355714536651,134.51709092317572,141.33948965081268,141.57154963573242,151.3891392655871,159.22459036119582,164.0315861807989,171.75905041488252,180.5671493739298,191.72979200140293,200.52551084339078,210.66654569760365,223.56085334902636,235.4323660064743,245.11295417169146,250.92462705488458,264.2676578534991,279.4002944589505,291.0769208370715,305.5650320262541,322.5930422575931,322.88741189338396,332.80676790869023,350.6055037201644,366.93778918216543,383.1389961060245,403.34119459499357,423.3498237131305,445.17876880212145,469.0445737317325,493.68667666076567,520.556460327356,552.1533287876889,575.8464467329804,602.4083967892165,617.1708319928858,639.37855030866,665.2294919917339,699.6736081334975,715.6584035216367,752.1572280605416,797.8883295074658,831.2529610734675,878.379278607255,917.0014710990342,962.6174771592277,1016.0527383176282,1058.8827319892684,1112.556986150763,1170.0420294567266,1228.3881906126917,1291.3170619237603,1259.7239494157714,1319.8436345059135,1386.6950442067389,1102.0557505128284,1204.7991360252229,1296.6655805252562,1355.7356088598144,1423.6216313256487,1486.9010612539096,1560.0334823120195,1642.8063980663262,1736.6200976717346,1806.1808901497961,1919.8608973525659,2004.9513403858418,2112.7578053406232,2215.7826277361905,2329.0659747211703,2466.8392348844477,2576.266590730459,1740.5800340812186,2117.7814558617183,2062.9888984647723
sim_90,74.36857142857144,97.61214338571429,107.01243812022138,113.26906712808812,119.34477462535418,124.73392307809746,130.49551814332872,136.72195613924492,142.93381697313833,150.70793884684267,159.65387656478495,166.28446180216096,174.56830377842306,183.73158929023882,194.02602023627662,203.9887121617673,215.95787095074246,225.1434952628804,236.3263326624628,250.52757175142932,265.3611370811582,277.02936137634254,294.76233404786274,312.53880134445154,325.3040129356918,340.9754931188323,360.54837697946806,381.5834131556836,400.2387835771045,420.97710566888424,447.61898645749284,466.3711489620256,494.1710931281543,516.4085682848679,538.871647098044,566.5807050311635,591.1020412998095,620.4901502240423,652.381248401445,686.1851171004804,613.8896169642466,680.835905111068,688.6674495917762,715.460692264181,710.7632262525334,734.9418290046217,771.140781037896,807.684249635568,850.3920907369093,890.2700426934075,926.4797123690846,974.8520767977883,1027.5081249464827,1090.2584849424256,1128.5532061047438,1194.7608469240279,1258.0752320477873,1315.5939527433088,1378.1836194725072,1471.8462530233212,1535.5085892150228,1612.8209575557999,1604.0807898236196,1664.5190711484072,1740.098890855836,1822.6512849790195,1919.0542788022087,2017.6723158400066,2130.910556621968,2253.6791040090397,2336.062135499187,2454.6864180212624,2573.7896040503224,2704.447542818945,2843.318029816784,3010.005873229904,3203.604885824312,3169.7967203919616,3256.2451493327753,3331.521712703615,3458.6224812429764
sim_91,74.3,98.24458949999999,108.49676302721751,113.19593915504048,118.0326749839569,123.74338538647692,130.2315544312663,135.57389254345586,141.76474017769857,149.0029275247802,149.43103623457284,158.74848707291216,167.97294231981147,176.72523884639534,186.1044035264266,197.64195695743504,208.62902239503575,217.01255756764354,227.78709930278973,239.65475145336907,253.688635464732,266.1298450741495,279.9089618264866,251.6239664700919,263.1674084246482,278.1632254061704,293.2560144861961,307.26713241708313,323.0339212590566,343.7166715104384,356.8654354107434,374.02899127998626,393.1964211798692,411.01278707484755,430.41901116714564,439.4480425362786,459.3409351507556,481.0640023516463,505.54044122333664,533.1517077153323,559.9207231890375,592.6611121353698,620.8198046316045,636.2393770221777,659.1808780205072,690.2721546638833,725.257406282743,762.6730182357308,809.0302120178519,847.5069751861723,889.410955269331,934.9473140817968,743.7416634593656,813.1322390041048,819.5347919854103,862.778580860602,893.8600893232451,924.3881630352718,971.8828838612419,1018.5396388893736,1070.2646001561288,1129.7736768237214,1184.297749407216,1242.211750518312,1300.9638941919018,1366.715967339275,1436.9436152596638,1525.8447530656642,1599.247305242799,1682.340501710898,1763.385271195366,1852.8239390829153,1953.88519392903,2071.006356793949,2187.724636041889,2279.9088361973095,2391.825988633879,2513.6218799837807,2677.8340014392443,2792.213886291976,2929.649389000463
