,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
sim_33,75.36971428571428,98.57481975371428,108.20184477352329,115.0121953180863,120.40553330604948,126.46233300895882,133.77350648578619,138.57340914484718,146.55316040391756,153.35268721841607,158.84783948421617,166.5103572786417,173.3306809823813,181.18487414018017,190.16816676790455,199.321412903843,207.08836074979095,216.02085942925493,225.56015297280692,235.567468805869,247.40600118289348,258.2007126408743,268.8591773255182,280.52951643877395,295.11925462001597,306.8085916345389,320.35646191526325,337.1041420341131,350.8180464190057,368.26881362852095,381.613522506204,399.04049310115437,408.8605653114903,427.19953778427384,441.44708762397,459.50015994266005,479.18868177399435,490.32254070777674,504.9826295990356,527.4872979671572,551.0908745567789,574.4106404348752,600.4734072353349,623.592252712467,653.5448969567358,466.82858254394273,560.9529156296664,601.1063721271096,630.850910253817,659.169757758815,687.9674875950157,717.7963754448186,755.3027515576168,685.6323861570039,680.1141585031157,705.0689742919396,598.8622152070571,606.2848244975053,629.9448276226664,623.3353220958807,638.670402502231,669.6686459709165,695.4200846283707,722.7535978920586,718.7435679298843,737.3884620058197,767.6259614186245,806.5588206290577,835.5530579379157,872.0052053797676,891.6553201562735,924.8539244205314,963.423936540705,1002.1189060339186,1044.5151214376742,1089.274801617377,1148.509378572087,1189.5791492249577,1214.4443507564638,1261.733839436111,1310.3365333018323
sim_34,73.36571428571428,95.54977048571426,105.07953305120725,111.33540522994937,118.14061818281766,123.1497440887398,129.44976305021203,134.55908572292952,140.48498706730572,146.82567050422068,152.57649348128317,142.67266231513912,152.06620435789745,158.55446946827232,166.09762150720954,169.85704436452406,176.17934785580422,184.39024521684468,192.13255383657724,200.5927506262599,208.26903370829734,217.0167967241158,226.5349556890999,239.93387053217916,248.67784895506253,258.83461575733793,268.42896621752857,280.3631893094621,291.9690855712883,306.26229327234387,319.3726020048769,289.6978786172732,289.7006939095955,296.7693166531253,307.7585381125936,319.5756990310286,333.79838107236037,347.657909084,363.39325043328915,376.80266191059917,390.2306383434818,407.60849326656194,424.06021551844,448.5074663021968,464.34592562099994,484.35163147491426,507.47980866371574,526.8833148009408,549.04948839759,573.8079483538651,597.8888073041162,624.5256647250842,655.9970291609435,680.7779074682481,709.2497368735285,727.040411731289,768.4636931317872,798.1674291555049,843.7668005197127,874.316885281986,917.0170290100684,949.497056438797,990.7491485155094,1032.8069593447772,1075.7836293089076,1121.6800043652336,1169.8282399232,1220.1099702710906,1268.4250302345977,1320.7395172293911,1385.3926924945658,1435.86399900457,1495.0788864653948,1558.6032465148373,1630.0156371461917,1708.3675266648675,1773.0146689075264,1861.3218166494441,1912.2830466052014,1979.0927115853365,2046.4044226391457
sim_35,74.87942857142856,93.50302489142857,102.63895691863152,103.32021675091896,106.37328352363487,111.14315663196794,117.15958712734461,121.67321270313931,128.77204001464725,133.63345717781118,140.0670598052165,144.63585017571637,151.46999022642248,159.3475740366149,167.1564145198057,173.22337359058744,181.3382908751632,189.6163735319796,197.99381203107632,206.32349077595796,216.60071141751428,225.39969389799887,235.19313828050383,249.94578326997078,258.06916140532974,272.48219751569127,282.7600427173043,293.81181666924954,276.52404526246187,282.1081521228171,290.1834209148896,306.1527329113999,313.539037667466,325.3796986425118,345.2273128025373,356.1435450323728,370.60246635970316,386.5108467529915,403.32318127767707,423.31630213903964,440.1666839248028,391.4893411778975,435.23167939478014,463.1039390232619,488.3154155029687,504.45522569445427,526.0301899786241,547.8161388246522,571.305843451088,597.8063616179908,622.4895644658635,651.4735300240718,611.1609522687597,613.9155500203439,635.8091782194488,661.9468176094298,675.5065644366686,699.331291829821,656.261871789988,659.2538295573845,682.753304020713,714.7567383852045,726.7854953203359,754.3949270156133,783.3972438727558,816.8708433333243,856.4772178599891,885.6448182677073,926.4162032229224,960.7611065994511,1010.5011195166896,1059.0415737102198,1094.664602245209,1139.0736288452158,1069.6806867963983,1074.555336974332,1109.6630088319923,1154.3933029664386,1220.7638879747656,1273.6847973364013,1316.8794972264113
sim_36,74.3,98.28165951714286,108.01935848465777,115.49866110477473,120.49075932890563,126.03674918743306,131.73519282131372,139.65801737112713,144.73198817963655,150.96444485546687,158.82320009690463,165.24010064949323,174.41087001358923,182.10807639224325,189.37207403746675,197.37643870826204,206.529938581373,215.40722104789702,224.9118419787321,233.4830066323933,243.2432632513097,253.86313379240153,265.05598167352116,278.36612691882476,289.56871839057175,302.7128198590424,258.6304899365015,268.3715372033538,274.4419212194658,288.4791394447536,296.15023685163476,307.54674620642317,320.62908832908954,334.59414524235945,350.6021102642886,348.4970440864636,358.61798750892,372.029017853384,387.68612295558256,404.4641288759308,428.1037864320832,446.5063538221956,462.334430416544,484.74211823470023,505.3472560873552,526.0434755209992,539.7698001775822,564.7038154126617,592.8116886968221,588.3136939307012,605.0116376667495,628.6467782109784,653.8403063712828,681.5904014744552,710.9252761496929,741.620051006709,775.1757882601299,812.2732888108194,843.9437843243165,874.0576091174592,909.2048978252824,947.7091157300284,991.0561664518291,1031.883641110087,1071.3384520698341,1113.0743202939334,1159.7809029893085,1209.343248093321,1271.2138589089293,1319.154233599232,1374.0235942965408,1432.555228553823,1502.5702428055652,1572.6357190625274,1630.9354303798757,1698.4287498443348,1739.6786996217347,1799.043108147252,1872.0675023227286,1951.2182154741108,2037.6564356164763
sim_37,74.59714285714286,97.98385395714287,107.92868210988433,114.47286855383771,120.25681835777135,125.78149759372559,130.23176339460744,136.98534336483186,143.11746105952452,149.83390709179696,156.7061138780062,163.28324954944193,171.64128931128954,178.58027876062852,187.10461171312596,195.38929949628232,205.41093053186853,213.31742024029649,226.43183751555367,232.36873476432532,241.9962854108187,247.64120631133227,256.3066042128214,269.8817230928715,279.9268428920949,291.5731608577063,301.7390445566333,314.6235406707334,331.5365163649748,328.37165430824643,336.69354649789875,349.81528807849133,369.94278528336224,363.09604533929155,388.9006076244217,404.9880184535196,420.10380319160316,436.3883664312334,446.5536060047765,464.9755735806581,484.4922411335317,503.66758262904165,528.3933884727796,555.1946341822892,576.1699403296262,598.9463783813922,610.6906933159872,628.2712384924484,649.780570701758,661.5265565214128,684.4333726497823,722.8252959515664,749.7638600745855,778.1334996799098,811.7511903429004,845.7531793890201,884.365009613056,829.760335296683,841.4817107340052,868.7431716577103,898.9962428836311,937.2192458124421,976.8695462217436,1018.0540778827742,1067.9297217604394,1109.6208222872688,1156.2073181863816,1207.4549595383473,1276.3948155327116,1235.3110995330849,1314.2762530518414,1377.7474767308665,1455.4495240563517,1507.3187777894284,1561.669606388934,1624.829639560846,1692.4728096530823,1729.0217740218668,1612.786146758629,1606.9556505217113,1652.9808138694511
sim_38,74.3,97.87308949999999,108.89137180878477,115.36673780747256,115.22399235866982,118.6274301430181,123.57630260277199,129.48842153807516,134.53740177649422,140.1376538990287,146.37564813647006,152.9876765023304,158.96712191286014,165.75003595452552,169.87264593577567,176.2975735634283,184.43364318866386,192.25725724654524,201.2770751846768,211.64694315588014,206.25243457722667,219.87009897001536,231.6737683235937,241.73646560672762,252.39478577251714,268.25651091016243,280.8931699012349,274.3316781781265,290.1371339372493,290.1632783825999,299.45207255387544,310.6479498008165,326.5267499801581,291.24939337327237,302.63502875981953,316.4916168283651,326.97387645202036,340.09194003218954,359.71643355449936,373.4996070426669,393.47138194980585,406.40406467886726,425.28088597108683,421.89680828568464,437.3352474073122,451.8327302873373,469.7077977856002,489.663706208334,516.6758712858539,539.755589019988,559.0476953037609,573.3270211523749,592.1519053083227,619.8105520403992,644.7589757214014,672.7647642477432,700.4671442197409,730.9282097690641,770.8057922643834,798.097616169913,830.928311611985,876.3160343165771,907.3069222160368,958.1719892303272,983.812630265781,1014.7682353493678,1069.7284328677824,1104.3974516088128,1156.6789336299294,1200.3453352303093,1250.3120555475475,1300.763089439142,1361.337222817948,1410.1142294096749,1459.0454020222041,1539.0182621624774,1532.9393322239407,1603.7791236209766,1670.532116552577,1741.6425803147613,1816.1951065517555
sim_39,74.67142857142856,98.9955161857143,109.51028243254473,110.04085672595484,115.04638070749294,119.84460163001302,125.00976647568038,129.998785483595,135.74884940700017,135.9825214780465,143.39464993877513,150.7931135668899,158.25033202362394,164.7335139334465,171.9859269953421,179.68103745921601,187.74048835714152,197.80116863703304,206.35959464004,214.01464745742405,221.06767975294593,230.02581349592776,240.96899674073148,250.94814671557168,265.6067765531652,275.8493503429505,286.6232154871261,301.0181878805944,312.7313562912518,326.06436290932106,335.2686681708837,351.7264478912979,369.0573098114976,383.76299930151833,407.35451409843637,379.1960674156028,380.1661885934697,392.56627924189064,408.57716459695405,433.7852404640653,447.4691741914852,465.5505994476448,485.4353804854837,463.53253011919514,490.76820144401717,502.2760972531651,520.471963043027,546.753259224821,567.0999002615803,593.0113049155175,622.2804586300517,650.7518386046955,674.1182850565813,701.9838183625163,731.9858050931356,748.7482902856376,778.5361513106373,805.6073830205838,841.7978341329281,878.1660902002284,916.2939548655406,961.5554384171103,1002.6151371038738,1038.3406283542404,1081.0260443617735,1105.1329191884115,1155.7117024102413,1198.9081192283534,1245.634536650388,1303.194504793204,1346.9715449847788,1400.2298235879634,1461.3391922802332,1522.2632804193095,1616.0694560527152,1675.468542194818,1732.1228506227799,1795.3090521445465,1852.4428086808346,1928.5638345151242,2017.9932703566265
sim_40,75.14685714285714,98.18876820285712,108.04268693106802,114.79615184059288,119.57588294876723,126.99289329196182,132.53215688225038,137.31293031534207,140.2746615281322,145.0263978920484,151.17709667753846,158.74404527039025,164.79421572393073,173.77079455206848,179.74460825917674,187.32037328262163,196.36175183923075,204.58845489781336,214.80362158397153,223.5094414983427,233.21778485940348,244.1614829734437,254.53211413092185,267.45364046370804,278.87311248163485,290.29221638785475,306.2780282304941,320.97888912055663,332.0324936391261,348.7270979514284,345.7078350116598,358.0775182578565,369.4415662964394,384.4406067858393,401.53352998748704,421.40962327974563,437.76769289194465,459.3886871362738,479.75777210682236,498.3030241765082,519.3377656452219,551.5294176282008,569.9640734540651,592.1530612724181,623.1907641268549,645.9416520507239,682.4101930542586,694.7179473469249,729.1182077965107,753.8385194319732,784.0326827290738,822.069324959963,854.1399370649835,894.9159605756386,940.6963698761407,973.1199453531324,985.0935255513953,1025.1168494610977,1068.603441073202,1111.818459145658,1134.1248501656617,1171.325507402086,1165.3526605523368,1199.766610801457,1251.3832410537823,1295.1160979710583,1343.6742682934894,1394.5286984909771,1463.1567567483326,1452.3528986525712,1526.2717013795545,1594.9153355573972,1683.4447379758049,1746.9725984189665,1826.5809830978283,1896.0556265326552,1974.9511679973552,2058.9596506138582,2005.607950420996,2084.8907918980512,2187.3053946741884
sim_41,74.3,98.96260954571429,109.78765736343955,114.46278010053379,119.69085153417824,125.04209922722114,130.74013868126818,136.71331992829522,142.9499879667128,114.89485174115144,125.0220222271756,132.0669636014059,132.39262331462493,140.99616251664807,147.3238911754008,154.35007653651758,162.69116543143002,167.72975881625803,174.5118501046561,174.48326631872808,184.346429200128,192.70359416583483,200.15552576789298,210.9343218445126,218.6365278832107,227.91008088211544,238.37412492846147,249.3107828030444,260.139364256635,271.25974207262243,283.93657167726565,295.89174480237284,308.76906853914767,322.30725499907425,341.2848359621686,353.0117323268794,369.0878342570086,384.52553622187,400.6564470282033,422.0516047125141,439.4523999955286,457.00969258626935,457.04472140336577,443.65817590719246,445.6259704448773,463.01645332382134,478.43516428197916,497.9695637154572,522.0891765578625,542.7882324472027,565.8148269189749,590.6599696053695,618.4376892652399,643.454105165475,680.5618047070104,667.375784985226,704.4707053655438,739.2756157368798,770.1227205987879,799.5829708389166,832.0251482752133,870.5534931001733,900.8473231538949,941.5567853290335,973.0429079548802,1011.5618971593043,1056.2806786715319,1104.278076852022,1159.873998331446,1215.1240983561038,1248.1455425238937,1295.3932806076637,1349.3278918341068,1427.3475563236032,1479.2370023388837,1547.189609699422,1604.278129393857,1670.6002692217317,1741.5912883510005,1835.999817907733,1920.1047118756364
sim_42,74.3,97.87308949999999,108.76530240243802,113.29179252239024,118.96093208012985,125.0089751633241,130.47980562049003,137.40905585747842,142.9700327513939,149.28507495107175,156.00936921481343,163.05836036444708,172.2165993680389,177.70816417274602,185.27164985863809,193.1360510863962,201.66192012236138,211.38650384385662,221.18191777592853,230.298385211077,240.3338307537468,253.06517979252703,262.83099153368346,276.7125658194385,285.32051082930826,296.6543781413551,310.2574714018318,325.05580581296505,336.3842716658634,347.4411804882982,361.3383717424245,374.5195012312057,389.83176180961664,405.7624832117401,423.6436570844444,437.24631879852154,461.1219677041656,483.19436832684204,499.5491923898909,516.224210439746,512.2684063057704,540.3839300535903,566.1944046458199,589.948623635159,618.9276872871645,639.3336901446525,664.6674043582982,692.7939381102866,718.1702425463079,754.6232646669822,781.7813805489229,814.0666706007921,848.8031496446707,888.7996158304386,919.802480684672,959.5399828630915,997.5030477685752,1043.8054055604555,1085.642097473969,1131.5235739602695,1184.452024449423,1235.8777782415607,1285.798779425605,1344.056594055331,1398.9744970231868,1461.6200708586073,1539.5171299542098,1595.342185606628,1689.2245603019726,1740.131717912975,1808.936870835782,1884.932815469007,1980.8722614892163,2056.689816480258,2029.4473833231068,2036.9171317445926,2106.993831693261,2184.8498465709663,2281.6730819775075,2374.0977929015003,2459.129872806225
sim_43,74.3,99.02313843714285,108.57973497229327,114.3149478923882,118.70945054837372,123.11127489401096,128.7390309896081,133.49662108740344,140.70070348440407,146.0723239397679,118.62330509677093,131.81896383238353,139.94116600428123,140.39745466717415,144.64983673435154,150.64792600459498,157.73861474277996,165.63875100121808,172.3007689195728,179.9609498646953,186.98122347428398,196.3366814183973,203.98047175584654,212.78151957824102,199.41869704027226,212.07684194624608,225.47382674933962,223.16912045342053,228.88636205389122,236.49667813620283,246.07710834661347,245.18173521300383,251.88963126433666,261.91731001201003,267.99490150618664,277.8311765652487,289.5486986319908,304.19044453120046,316.1758754658704,327.7029194676544,342.3610211724395,356.29598187038556,369.36270010940643,384.4872144220949,380.58227772627777,400.3821497063048,421.60803222132046,437.9383203798076,456.46986202234234,480.8570740117886,498.61646565091945,519.4392293306286,531.3299139925118,550.4807142803734,562.256217540736,588.5836118376208,604.9933236960508,628.1655334419391,654.5464429947875,682.6535291989064,714.2760699973892,504.63388785552945,611.5906604977749,566.1978457249751,601.7287554113876,545.1548617263679,548.1742108470359,559.1798960074972,579.9815325397946,611.1223542071178,634.6108651936316,662.0765593726306,677.0809553601775,699.409294321265,723.3277638622833,751.9130129292121,781.1232745326242,812.4802107821007,835.7093986077713,867.3644579156595,898.0847056766044
sim_44,74.67142857142856,98.29916739714285,108.61905149987906,114.6740217839633,120.24801383742567,125.85973264586158,130.88701823962882,136.55486809150713,143.50926532376323,146.69289856115046,152.17772525672441,159.9629510103282,165.31977958486866,172.1188532052146,179.69018994467547,187.7150028658429,196.55095977434627,205.04949796673728,216.40348446042051,225.2903026071386,234.35711450692034,233.5626183212899,249.0165137090808,254.02160121375934,263.14868566933694,276.86065349171577,287.14787253808237,300.88892695929866,312.9147962793609,324.37232533874715,337.6867064439182,353.30252494609886,368.0072375659729,388.04881302044794,394.47951576851096,408.10359891350805,429.08919057816286,444.75965413702806,463.3172720686354,483.266920888454,504.23006454641006,529.6996799174456,550.3091021382429,573.5444183308723,600.4662761918321,620.9516445572253,646.3500016619189,676.5726404485513,705.5537590978543,737.4788521731114,766.9116426242495,810.8691737253182,842.49311453482,871.6230369530292,905.987276292062,943.6691204296599,982.6190604153221,1026.5002416327834,1069.2187842793585,1114.8380635599417,1163.5777007614374,1230.679731381572,1280.8111762577882,1335.462013710976,1384.2286989872534,1449.6745632290801,1505.7206246349647,1559.0546083064926,1621.4011794523415,1679.3646032529273,1766.812333703574,1841.0921072286287,1914.066699647167,1999.455100436951,2034.9492691129094,2104.5877349838656,2183.228199563124,2225.7328712267017,2284.6337813607133,2365.6089569589794,2450.9331981913137
sim_45,74.3,98.10007284285714,107.31511826762664,115.02145286429639,119.85364753767445,125.00156715810974,131.11338484428103,137.5236872420398,143.20065050096787,149.555593924812,157.12101213094223,163.66934274867432,169.89571654198429,177.0777703967461,185.45510078526422,193.74535791971223,202.86664921436702,209.13255665236704,219.22775359436537,229.69269272596074,238.85039665767584,244.43390390330939,253.44411416055664,264.1697585967447,275.7131412131529,287.84642100721965,303.9317844475761,309.73211218462245,327.3503242381842,341.76648845455696,354.9524772450115,374.0054021473196,387.5626549449352,403.7443458303941,421.1700152342391,439.4888728805472,460.0094684913906,482.859432026831,504.7187029520136,529.154764172376,544.1601574423297,565.5275931061954,578.8437501319899,598.6981347274793,421.3954960164239,514.0562588240671,562.7044528493335,586.6620150388488,613.7286558072899,639.1081034237385,670.2789644575714,692.3809031127525,725.9887314581254,763.4325552578803,799.1923506945843,823.7272578101903,861.2427707171887,894.5352065638326,942.2273042204959,989.8971775330933,1016.28778209553,1064.8485766806527,1101.1866752909389,1150.2783763942516,1183.5711801264933,1234.0000301465293,1280.1066352540533,1333.2436318410714,1399.5208234849645,1453.1267522187943,1516.7532258419772,1579.3845963663568,1646.4960892757497,1716.9598228179498,1790.5618701238618,1742.979423983673,1812.9211434295503,1889.3617409490153,1970.0144461087607,2054.365106360257,2151.1884491129144
sim_46,73.92285714285714,97.07415384285716,107.20519731873944,112.77227860435337,117.69974458711219,122.62280804876127,122.70349966331199,126.85021439989436,129.2230344500847,133.9703226708446,139.77575663223536,146.06038249205375,152.3777377827236,158.4925537390928,166.8264897663099,171.44372275525762,159.96648093053372,162.45092629877087,169.76373191639817,174.6697374197044,183.3063252735138,190.31464589262765,198.51118376225975,207.29801240493913,216.52479376245083,224.81037171284456,234.22862925753037,244.47151442311153,256.9726522131466,271.94963414152414,280.456036223027,291.8800071374026,302.6478336645604,315.11275941571193,328.73197172561925,343.10062777910224,358.1278201179392,379.1877309622038,384.6703476779596,399.22814035898625,420.62337415084585,435.73419295818354,452.9698999325662,471.905116139567,494.0811395886242,514.2665459137068,539.4127596521838,560.6246379745039,590.6976219992939,613.0882290121484,639.5772271544166,665.4394842264528,700.5550127620529,692.9672224192475,709.9116038833375,737.0788606682604,764.329953516241,800.1434115916767,834.53633459144,868.2227114765797,905.9263420530168,942.4780954506543,982.4138786117448,1024.547067663651,1068.6112289650007,1114.5912704654227,1175.2489179398221,1209.8351778040185,1263.2252778730851,1274.4971514541953,1317.8193367043762,1395.0180980351397,1442.4721014130964,1504.0993381902188,1530.6169674012604,1611.807122745571,1582.4562621785692,1660.9100640866318,1724.3638539479948,1822.1640488447265,1897.1855943743294
sim_47,74.58228571428572,97.97831573428572,108.82417505934302,114.72278947660749,120.58346491886348,125.9334658617002,131.63078112250037,137.13677161756482,140.61873079062772,146.8304582857157,152.4946507715819,159.1351737402268,166.2577882267571,173.73804498480717,181.55195869879324,186.13241700347405,189.53246465955655,196.3274348932914,204.65086388144445,216.6639546359437,224.43686046976836,237.0430242255565,245.18084906743883,256.8819015823367,267.678039567311,278.79088559373025,277.7646101399298,285.31720305979627,297.19752355214484,313.9874261591701,324.6225710334454,338.02140845742787,357.6842645780134,369.8931539195521,382.81408358034344,397.4444332855618,410.45973144874137,406.92661306096693,417.27024202413975,436.39553479706797,454.2750170635145,472.4736406379003,492.60689960786146,513.9124623075346,538.3133636399273,562.3791173052555,584.7699968171618,605.8709136814606,627.1277157305491,652.3330415680668,668.438974092973,454.87329645323473,543.7663566719868,586.0643238005566,620.0812361521471,646.8097341182621,671.3641256646957,697.3982795717064,726.7408635654432,758.9620194362038,797.8177236242584,827.4858079884349,861.9013789073474,902.2677269666545,848.7382865130962,853.0021561630194,878.6611871034597,921.4191907588208,955.0384896535579,997.4013949757341,1031.6394211964157,1072.7008074469084,1117.9608632011955,1165.8138401907725,1215.8873552859175,1252.1816541747785,1314.5138426278018,1356.576697619756,1405.961742631618,1463.9397327036977,1532.1771936432926
sim_48,74.3,96.34648101714288,105.66896342909482,111.52486592360378,118.56007639569148,123.01230102450683,128.3935239499046,136.07074340101076,141.54343079513905,147.290136289036,153.79200183477238,160.70924133559086,167.9589085049037,174.48776802850568,181.89352513467665,189.94017653674825,201.92806898187408,208.58975099151286,217.54592245918283,227.77422540514283,237.19227143251834,248.51928326656633,259.25881326400645,269.2473652582577,278.38441249015943,289.6581788345769,302.14928624309215,315.3725272398585,327.22588457172975,340.73783999627335,358.0042310582396,372.91174374128536,388.75204080449373,394.7052118148781,409.85004680131135,406.29365408896365,418.2285960596982,433.38785135068684,442.7717996492047,458.6349409486319,456.63807182441053,468.9945941487737,488.4893119513415,415.7553668264255,422.35401950163464,436.8382097491027,454.81464492376904,474.3357537851042,485.369950295468,502.93955085225593,523.8432777741216,546.3381479130677,574.8831544942789,596.5124753702665,621.4731739265723,648.1504728309591,676.1421746789671,715.6155856351604,739.6862723354676,775.3772985057263,807.5340683119392,839.2871895697513,877.9698748515037,917.1186944512885,960.4160102207613,996.2962520197862,1017.5977310256089,1053.5761772071262,1090.9222489599647,1111.888939759937,1150.5228730950612,1197.5194565819193,1266.3439013050938,1309.5179013436243,1361.8114305045751,1419.2363124174872,1479.8957807100853,1555.5557657494244,1637.395736753851,1657.1222370303026,1700.838068738551
sim_49,74.83485714285715,98.79921272102857,108.3277922645073,114.61019022461008,120.24636487789179,125.87557719949083,131.67797804059214,135.15434351116883,141.84896866673333,147.64821823585302,153.60329672136595,159.3982905243379,167.6771601733476,175.37097385115948,119.5365179119465,144.25931436624518,156.0209799523313,165.14390542341783,172.54042331229692,180.2934461060063,189.63571570440078,197.29645043084207,206.97630268233036,214.08122155366243,223.04451162185097,232.81103389370423,243.1080734723103,252.35187687945452,262.8706651878686,274.3152620564082,286.7613041257181,299.71175427382013,298.31796138064544,304.48948079553577,315.7149841979349,329.0032317162405,343.7492272283539,358.46829186207265,376.25922868403586,383.73271758363546,401.1998509169305,418.50784142885317,436.2053481049063,452.6851035471668,472.0723827935416,492.1949223675189,514.4902840026316,538.3220495001282,538.2840928679525,399.16369284438053,459.5297195454049,496.53409959463096,523.5916484438619,542.2415392466255,564.672951430284,588.8692732616564,586.2219101165499,605.0921911133041,626.317216984989,657.2104354240462,558.0893095235854,539.0600081776786,563.2729708477676,589.4956958618855,611.225509519237,637.5373616843892,670.8041892246508,690.9924220397934,723.0248247750376,709.2569992113591,756.9184409306345,788.624616356645,822.4060686910308,857.824170294499,897.246744193943,554.1686743601955,713.2626135304871,774.0373780393061,816.442157159713,837.5430775840982,868.2144512541461
sim_50,74.67142857142856,97.8089285342857,107.61948516420162,113.84977973230916,119.50502385513906,124.87431077450091,130.57221925854745,136.93619403487335,144.88983615465892,150.19371507255835,157.74582436358025,163.96576728814406,173.02522827497074,180.10131366874666,164.62078353794146,164.28266177899226,153.17117662714006,153.8511346872396,159.12756290969014,168.16910724045033,176.52492085544407,183.76329477320516,193.1999238249295,202.46072054760646,205.0964005374085,213.75340593044075,221.61780254873253,231.02987998088736,243.0317119962432,251.6899284476819,259.82484142162446,268.634847710531,275.8269169815331,284.6846090178376,297.4430163284792,310.8035693941848,325.25149221822164,339.2874845688477,357.88003097838,353.125578684883,360.9518745092153,370.73482024440625,384.9755454056739,407.0483406374257,423.82632458819904,441.7699881344556,437.621751853814,393.1868487192341,390.0256587304716,403.41424179923604,365.639340950138,362.7018721404574,376.62894348930195,382.1441362260025,395.1509573030645,412.6477680411946,433.2360689098107,449.36597248920316,468.1965470181302,489.0366854113973,507.8594903241738,527.7008418894263,550.0159909289519,577.8779899532537,602.370533165434,635.1667298143784,657.8204116117053,683.3064211134654,713.1322467973087,744.4825340524885,776.0027845876334,808.7875124337055,843.5006468448494,866.7433936113321,891.4664665592077,940.3631996127579,978.640013988805,1022.9723376562379,1064.9890364783384,1110.2786819210176,1166.3374398173862
sim_51,74.43371428571429,97.92293350571428,107.89478878466758,112.25203221156258,117.49960314647052,122.52276529835015,129.80737057493434,134.54622674786225,141.14117153099141,146.96312333984665,153.4760446254345,160.3865724946835,166.63289198562077,173.72216929602365,181.7717290596796,189.67039888874342,198.24409857192668,205.7577979080997,214.38402410062187,223.78597273073285,233.69933307823538,244.06544244901255,254.88183644977832,266.1618303582292,279.78629670685535,290.8816298909814,302.66420454087677,316.4614671986095,329.495610277883,343.05732126442786,360.0235378268594,378.29779366098086,391.5219507544954,403.49399146254245,425.11088453151586,432.74609640895574,447.51500132098863,465.9039771080213,485.8865288740486,506.9404652007492,530.147656139498,552.3638934328497,576.1165073293321,601.0416724657765,627.073219447797,656.2040182069541,683.2790848643239,712.4760436472542,747.565063602003,778.6604991254851,816.6767896204151,847.1172141643664,885.9690761638897,921.402661609867,954.4888678098604,992.8991347633456,904.9957034997897,911.387754096786,935.3753773891492,905.484500495032,965.3451221520863,965.7999313497755,993.7807551849653,1035.83905987435,1064.7202348268147,1102.8670718002768,1140.1714197822841,1186.4707752919333,1172.9885947967382,1240.9854824989695,1299.0815676521097,1361.7572520239694,1419.6718527146666,1477.8530458845385,1551.086702193942,1610.3991535670407,1667.2412271833362,1733.8387168793415,1814.2943430420687,1902.4267907988474,1959.3501930925438
sim_52,72.4742857142857,95.2174771142857,104.9711215039759,107.47053600573291,108.27613876821297,111.75755413444753,116.51467177692395,122.56915616844174,127.1420574303888,132.86052543831613,138.62041155751933,145.08813797391386,148.51084446075842,156.26797789272158,161.59243904911165,168.4201845054002,176.3747935518703,184.91619964477258,195.17897397805442,204.14425338716913,211.60738621372553,220.21480000243213,229.79286530499132,239.9428214340732,249.06703377802188,258.93732276537185,265.18672849657145,275.46627586195365,233.7518961738981,252.48006896447004,263.6251568456748,261.3515781707923,276.9883513273936,262.0602229775642,265.6419641725214,273.57969534482254,285.1798558862552,299.62997313637527,310.95364648484184,326.0096897206184,338.92314836748164,349.3957248176885,360.2628382996899,375.1166616463761,390.87321733073486,402.86125229261313,418.6920650234854,436.4838324387068,457.23153612415166,475.55703378704146,494.797490080616,518.2004197445132,540.5137353471325,563.3165549869667,585.4311369619827,613.7755320945723,639.7138943318668,665.4253210506829,663.497945647662,679.7623683643004,709.9541003269608,744.9639583758535,772.8776322989484,803.1308614556249,838.2207955591373,876.6145838593884,870.0979246174554,899.7853445984649,923.5949623558959,962.0294341159789,975.6381304046956,1006.822232417906,1044.0107588116887,1086.5764207925101,1110.3123144517488,1175.845271653628,1199.968797419937,1240.7533561932155,1287.9979962541313,973.4208249917365,1130.4647585782209
sim_53,75.72628571428571,98.4047588942857,107.52526606673499,113.64182388313459,119.20107602115546,124.77606049229632,130.98223322621914,136.6800036894754,143.77213280047175,149.66552727040494,157.37744320864815,164.96112519090678,171.3620098925601,178.92864242884008,186.8050445700275,195.7122830981077,204.07178631103318,214.8722186585475,223.21498383469245,232.81172925115817,243.96248586420404,254.14911172941873,265.22861782874986,276.9047889184177,289.112613098564,301.8502896475541,313.23268247633945,324.2226857802427,337.8545247591558,342.55872402988564,358.8795960419463,373.54839028828985,389.08274572003154,405.8695737381762,427.6676966851548,445.26216737246364,464.419879730464,483.00441892701883,503.574229156241,526.8484007651734,550.1790780235051,573.9009425018343,600.9384539818309,624.5103088398279,642.7422553035551,664.6716423219278,694.1171655481139,728.3312970486356,760.0577539280306,782.0686131392521,816.9459790741322,850.436696434454,843.8203261960699,825.7040961434528,843.2868952955691,877.1644768759434,914.145665740953,951.3735042639187,985.7044032008196,1036.5930992432914,1072.981636878655,1137.2570079290967,1171.959872928294,1225.721024184919,1272.5476352623828,1325.6525832490781,1382.1813244513194,1441.4349806918344,1503.301149224322,1567.8294039338782,1603.3191789313669,1679.504168118916,1735.5588365553974,1805.6740744541717,1889.0946278205695,1972.1464661661232,2050.498190147571,2136.703880255378,2236.9640827081275,2326.5417059413526,2431.1473024533875
